COUNTY,EMPLOYMENT,INCOME,LABOR_PARTICIPATION,WEIGHT,SEX,AGE
48000,0,0,0,2968.32,1,48
48000,0,0,0,4081.44,0,16
48000,-1,9999999,-1,3710.4,1,13
48000,1,330600,1,742.08,0,64
48000,0,0,0,742.08,1,59
48000,1,59000,1,2226.24,0,33
48000,0,0,0,1855.2,1,32
48000,-1,9999999,-1,2597.28,0,0
48000,-1,9999999,-1,2226.24,1,4
48000,1,53100,1,3339.36,0,24
48000,1,780,1,2597.28,1,21
48000,-1,9999999,-1,3710.4,1,2
48000,-1,9999999,-1,3710.4,1,1
48000,1,35000,1,742.08,0,44
48000,0,131000,0,742.08,1,42
48000,-1,9999999,-1,742.08,0,14
48000,-1,9999999,-1,742.08,0,12
48000,-1,9999999,-1,742.08,1,9
48000,1,100000,1,3710.4,0,41
48000,1,2000,1,3710.4,1,37
48000,-1,9999999,-1,2968.32,1,9
48000,-1,9999999,-1,3339.36,0,7
48000,1,42000,1,1484.16,0,56
48000,0,0,0,2968.32,1,49
48000,1,324000,1,3710.4,0,45
48000,1,30000,1,4081.44,1,54
48000,0,6200,0,2968.32,1,75
48000,1,10000,1,3339.36,1,41
48000,1,18000,1,2968.32,0,42
48000,1,6600,1,2968.32,1,49
48000,1,100000,1,2968.32,0,44
48000,1,44000,1,3710.4,1,47
48000,1,20000,1,5194.56,0,29
48000,1,41500,1,742.08,0,56
48000,1,40000,1,742.08,1,55
48000,0,14530,0,1855.2,0,65
48000,1,930,1,2597.28,1,65
48000,1,24000,1,2226.24,1,41
48000,1,200,1,1855.2,1,18
48000,1,56000,1,5194.56,0,40
48000,1,35700,1,2968.32,1,44
48000,1,16520,1,2968.32,0,16
48000,0,0,0,2226.24,1,32
48000,1,100000,1,3710.4,0,32
48000,-1,9999999,-1,2597.28,1,5
48000,-1,9999999,-1,3092.0,1,3
48000,-1,9999999,-1,2597.28,0,1
48000,1,70000,1,3710.4,0,42
48000,1,3500,1,2968.32,0,18
48000,0,14000,0,2226.24,1,25
48000,1,35000,1,2226.24,0,28
48000,-1,9999999,-1,2597.28,1,3
48000,-1,9999999,-1,2597.28,1,0
48000,1,110000,1,4081.44,1,41
48000,1,9600,1,4452.48,0,39
48000,1,31500,1,2226.24,0,42
48000,1,28000,1,2226.24,1,38
48000,-1,9999999,-1,2226.24,0,2
48000,1,52600,1,2968.32,0,65
48000,0,8600,0,1855.2,1,68
48000,1,8000,1,4452.48,0,43
48000,1,27600,1,3710.4,1,37
48000,-1,9999999,-1,5194.56,0,9
48000,1,47200,1,1484.16,0,55
48000,0,7000,0,3339.36,1,53
48000,1,18000,1,3339.36,1,22
48000,-1,0,-1,3710.4,0,15
48000,1,54900,1,2968.32,0,57
48000,0,0,0,2597.28,1,55
48000,1,26200,1,2968.32,0,60
48000,1,30800,1,2597.28,1,61
48000,1,64350,1,2597.28,0,50
48000,0,0,0,2597.28,1,50
48000,-1,9999999,-1,2226.24,1,10
48000,1,32050,1,2968.32,0,34
48000,1,28700,1,4452.48,0,43
48000,1,58000,1,4452.48,0,37
48000,1,50000,1,4081.44,1,39
48000,-1,9999999,-1,3710.4,0,11
48000,1,45000,1,4452.48,0,41
48000,0,20000,0,5194.56,1,43
48000,0,8800,0,7420.8,1,21
48000,1,57000,1,742.08,0,49
48000,0,0,0,371.04,1,47
48000,0,0,0,865.76,0,17
48000,0,0,0,371.04,0,16
48000,1,51000,1,742.08,0,44
48000,1,29600,1,1113.12,1,39
48000,1,360,1,371.04,1,18
48000,-1,9999999,-1,1484.16,1,14
48000,1,43100,1,742.08,0,64
48000,0,0,0,742.08,1,59
48000,1,54000,1,742.08,0,29
48000,1,4200,1,742.08,1,28
48000,-1,9999999,-1,1113.12,0,6
48000,-1,9999999,-1,742.08,0,3
48000,-1,9999999,-1,742.08,0,0
48000,1,158360,1,742.08,0,46
48000,0,0,0,742.08,1,42
48000,1,110,1,742.08,0,17
48000,-1,9999999,-1,1113.12,0,14
48000,-1,9999999,-1,742.08,0,10
48000,1,63000,1,742.08,0,47
48000,1,2800,1,1113.12,1,43
48000,-1,9999999,-1,1978.88,1,9
48000,-1,9999999,-1,1855.2,1,7
48000,0,59200,0,742.08,0,83
48000,0,4900,0,1113.12,1,76
48000,0,34200,0,2968.32,0,62
48000,0,0,0,2597.28,1,59
48000,1,20000,1,3463.04,0,44
48000,-1,9999999,-1,2968.32,1,10
48000,-1,9999999,-1,2968.32,1,8
48000,1,31000,1,3339.36,1,36
48000,1,31100,1,4452.48,0,38
48000,1,14500,1,4081.44,1,32
48000,-1,0,-1,3339.36,0,15
48000,-1,9999999,-1,4452.48,0,14
48000,-1,9999999,-1,4452.48,0,11
48000,-1,9999999,-1,3710.4,1,9
48000,1,30730,1,2597.28,0,48
48000,1,30080,1,2226.24,1,52
48000,1,10300,1,3339.36,0,22
48000,0,11000,0,3710.4,0,69
48000,0,0,0,4452.48,1,60
48000,1,22000,1,2597.28,0,40
48000,1,60500,1,1484.16,0,46
48000,0,1400,0,1855.2,1,42
48000,0,1200,0,1855.2,1,21
48000,1,0,1,1484.16,1,17
48000,-1,0,-1,1855.2,1,15
48000,-1,9999999,-1,1484.16,0,12
48000,-1,9999999,-1,1484.16,1,2
48000,0,0,0,742.08,1,44
48000,0,1800,1,1113.12,1,18
48000,-1,9999999,-1,742.08,1,0
48000,0,11600,1,1113.12,0,47
48000,0,8000,1,3463.04,0,19
48000,0,11100,0,2597.28,1,70
48000,0,15600,0,2226.24,0,80
48000,1,32000,1,742.08,0,55
48000,0,0,0,1113.12,1,54
48000,1,42900,1,742.08,1,48
48000,-1,0,-1,1113.12,0,15
48000,1,43000,1,742.08,0,56
48000,1,44000,1,742.08,1,53
48000,0,45000,0,371.04,0,70
48000,0,5980,0,742.08,1,75
48000,1,15000,1,742.08,1,35
48000,1,27000,1,2226.24,1,40
48000,1,29000,1,2226.24,0,48
48000,0,12800,1,2968.32,0,28
48000,-1,9999999,-1,2226.24,1,7
48000,-1,9999999,-1,2226.24,0,4
48000,-1,9999999,-1,2226.24,0,3
48000,-1,9999999,-1,2226.24,0,4
48000,1,10000,1,2597.28,1,30
48000,1,39600,1,2226.24,0,57
48000,1,36500,1,1855.2,1,41
48000,0,0,1,2968.32,1,16
48000,0,31700,0,742.08,0,73
48000,0,27000,0,742.08,1,65
48000,0,16300,0,1113.12,1,79
48000,1,0,1,7420.8,0,61
48000,0,0,0,9276.0,1,58
48000,1,18000,1,1113.12,1,44
48000,1,60000,1,742.08,0,53
48000,-1,9999999,-1,1113.12,1,14
48000,1,1740,1,2226.24,0,66
48000,1,40000,1,2968.32,1,68
48000,0,7000,0,1113.12,1,71
48000,1,44500,1,742.08,0,60
48000,1,25000,1,1113.12,0,30
48000,1,19600,1,1484.16,1,33
48000,1,720,1,1855.2,0,16
48000,-1,9999999,-1,1855.2,1,13
48000,-1,9999999,-1,1113.12,0,13
48000,-1,9999999,-1,1113.12,0,0
48000,0,9700,0,742.08,1,79
48000,1,48900,1,742.08,0,57
48000,0,0,0,742.08,1,54
48000,1,33500,1,1484.16,1,74
48000,1,84000,1,2597.28,0,39
48000,1,16500,1,2226.24,1,36
48000,-1,0,-1,2226.24,0,15
48000,-1,9999999,-1,2226.24,0,12
48000,-1,9999999,-1,1855.2,0,10
48000,-1,9999999,-1,2226.24,0,7
48000,-1,9999999,-1,2349.92,1,5
48000,0,37000,0,742.08,0,58
48000,0,0,0,742.08,1,58
48000,1,49800,1,5936.64,0,25
48000,0,0,0,3339.36,1,25
48000,-1,9999999,-1,4081.44,1,6
48000,-1,9999999,-1,5318.24,0,2
48000,0,37800,0,3710.4,1,73
48000,1,8700,1,1855.2,0,22
48000,0,1200,0,371.04,0,66
48000,1,36000,1,1113.12,1,62
48000,1,30000,1,742.08,0,58
48000,0,30000,0,1113.12,1,58
48000,0,6000,0,1484.16,1,72
48000,0,44000,1,1113.12,1,63
48000,1,12100,1,2968.32,1,36
48000,-1,9999999,-1,2597.28,1,11
48000,0,13200,0,2226.24,1,73
48000,0,5800,1,2597.28,1,43
48000,-1,9999999,-1,2968.32,0,6
48000,1,17000,1,2226.24,0,35
48000,1,30000,1,2226.24,1,32
48000,-1,9999999,-1,2226.24,1,5
48000,-1,9999999,-1,1113.12,1,4
48000,1,900,1,742.08,0,60
48000,1,2300,1,742.08,1,51
48000,0,0,0,1978.88,0,56
48000,0,10800,0,1484.16,1,63
48000,1,19000,1,1113.12,0,31
48000,0,0,0,1484.16,1,35
48000,-1,9999999,-1,1113.12,0,10
48000,-1,9999999,-1,742.08,0,8
48000,-1,9999999,-1,1113.12,0,3
48000,1,47100,1,371.04,0,53
48000,0,0,0,742.08,1,51
48000,1,41000,1,742.08,0,56
48000,0,0,0,742.08,1,53
48000,1,22000,1,742.08,0,41
48000,1,21000,1,742.08,1,40
48000,0,0,0,742.08,1,16
48000,-1,9999999,-1,1113.12,0,11
48000,1,40000,1,3710.4,0,51
48000,1,18000,1,2597.28,1,51
48000,0,5300,0,742.08,0,76
48000,0,9600,1,1113.12,1,70
48000,0,7200,0,3710.4,0,49
48000,1,9000,1,4081.44,1,43
48000,1,10800,1,2597.28,1,19
48000,0,0,0,3834.08,1,17
48000,-1,9999999,-1,5565.6,0,0
48000,1,51000,1,3710.4,0,57
48000,1,27000,1,1855.2,1,54
48000,0,5800,0,742.08,0,56
48000,1,8800,1,742.08,1,42
48000,-1,9999999,-1,742.08,1,14
48000,-1,9999999,-1,742.08,0,9
48000,0,5400,0,1855.2,1,75
48000,1,25000,1,2226.24,0,37
48000,1,25000,1,1855.2,1,40
48000,1,10000,1,742.08,0,64
48000,1,12100,1,742.08,1,65
48000,1,-2000,1,2226.24,0,66
48000,1,24900,1,2597.28,1,59
48000,0,25600,0,2597.28,0,77
48000,0,1500,0,2597.28,1,74
48000,1,20600,1,1113.12,0,42
48000,1,12700,1,1113.12,1,40
48000,1,320,1,1855.2,1,18
48000,1,5000,1,2226.24,0,57
48000,0,18030,0,1484.16,0,67
48000,0,0,0,1484.16,1,59
48000,0,4000,1,3339.36,1,20
48000,1,0,1,2968.32,0,20
48000,0,9700,0,371.04,0,57
48000,0,0,0,371.04,1,53
48000,0,6700,0,371.04,1,35
48000,-1,9999999,-1,371.04,1,13
48000,-1,9999999,-1,371.04,1,9
48000,1,51000,1,371.04,0,53
48000,0,0,0,742.08,1,53
48000,1,42100,1,3339.36,0,45
48000,1,35800,1,4823.52,1,42
48000,-1,9999999,-1,2226.24,1,14
48000,0,9960,0,1113.12,1,38
48000,-1,9999999,-1,1113.12,0,13
48000,-1,9999999,-1,742.08,0,10
48000,1,35000,1,2226.24,0,57
48000,1,19000,1,2226.24,1,59
48000,1,28000,1,742.08,0,54
48000,1,27000,1,371.04,0,47
48000,0,0,0,742.08,1,53
48000,1,47800,1,1855.2,0,48
48000,0,2000,0,1484.16,1,62
48000,0,17800,0,1855.2,0,75
48000,0,4900,0,2597.28,1,70
48000,1,27000,1,2226.24,0,26
48000,0,0,0,2226.24,1,23
48000,-1,9999999,-1,1855.2,1,4
48000,-1,9999999,-1,1855.2,0,1
48000,1,41300,1,1484.16,0,33
48000,1,28500,1,1855.2,1,26
48000,0,30000,0,742.08,1,62
48000,0,12100,0,742.08,0,67
48000,1,5740,1,1113.12,1,29
48000,-1,9999999,-1,1855.2,0,7
48000,-1,9999999,-1,1113.12,1,6
48000,-1,9999999,-1,1484.16,0,0
48000,1,25600,1,2597.28,1,61
48000,0,39300,0,2226.24,0,63
48000,0,0,0,2226.24,1,55
48000,-1,9999999,-1,2968.32,1,12
48000,-1,9999999,-1,2720.96,1,12
48000,1,12000,1,371.04,1,53
48000,1,32200,1,742.08,1,62
48000,1,27000,1,2226.24,1,56
48000,1,18000,1,1484.16,0,48
48000,1,23300,1,1484.16,1,45
48000,0,0,0,1855.2,0,17
48000,1,35000,1,742.08,0,53
48000,1,4500,1,742.08,1,52
48000,0,7960,0,1236.8,0,62
48000,1,25000,1,742.08,0,49
48000,1,0,1,371.04,1,46
48000,1,2600,1,1484.16,1,23
48000,1,22100,1,1113.12,1,21
48000,0,9000,0,1484.16,1,93
48000,1,341000,1,2226.24,0,46
48000,0,0,0,2226.24,1,45
48000,1,48020,1,1113.12,0,31
48000,1,3900,1,2226.24,1,25
48000,1,14700,1,3339.36,1,57
48000,0,0,0,2597.28,0,62
48000,1,24000,1,1855.2,0,26
48000,1,20600,1,1484.16,1,23
48000,0,23800,0,1855.2,0,78
48000,0,6500,0,2226.24,1,74
48000,0,0,0,2226.24,1,35
48000,1,30000,1,3339.36,0,30
48000,-1,9999999,-1,1855.2,0,10
48000,-1,9999999,-1,1855.2,0,8
48000,-1,9999999,-1,1855.2,0,3
48000,0,9800,0,2226.24,0,82
48000,0,4800,1,1484.16,1,18
48000,0,68700,0,1855.2,0,78
48000,0,5400,0,2226.24,1,68
48000,1,24000,1,1855.2,0,38
48000,1,1500,1,1855.2,1,37
48000,-1,9999999,-1,1855.2,0,10
48000,0,0,0,1484.16,1,65
48000,-1,9999999,-1,1855.2,0,5
48000,1,21000,1,3339.36,1,20
48000,0,100,0,2968.32,0,18
48000,0,24000,0,2226.24,0,32
48000,0,0,0,1855.2,1,35
48000,0,9500,0,1484.16,0,68
48000,0,4500,0,2349.92,1,69
48000,1,19000,1,2226.24,1,43
48000,1,13000,1,2226.24,1,38
48000,1,45000,1,1855.2,0,52
48000,0,0,0,3339.36,1,46
48000,0,640,0,2597.28,1,33
48000,-1,9999999,-1,2968.32,0,13
48000,0,2500,0,1236.8,1,20
48000,1,25400,1,1855.2,1,47
48000,-1,9999999,-1,2968.32,0,14
48000,-1,9999999,-1,2597.28,0,12
48000,1,13650,1,2102.56,0,21
48000,1,77900,1,2968.32,0,60
48000,0,0,0,1855.2,1,53
48000,0,8200,0,2597.28,1,31
48000,-1,9999999,-1,2597.28,0,0
48000,1,26000,1,2597.28,1,49
48000,1,3450,1,1484.16,1,20
48000,1,10000,1,1855.2,1,17
48000,1,4600,1,1484.16,1,20
48000,0,16300,0,2226.24,0,79
48000,0,5200,0,2597.28,1,72
48000,1,35000,1,2968.32,1,47
48000,1,93000,1,4081.44,0,44
48000,0,11000,0,2968.32,1,73
48000,1,13300,1,2226.24,1,37
48000,0,0,0,1855.2,0,17
48000,-1,9999999,-1,2597.28,0,7
48000,1,25000,1,1113.12,0,29
48000,-1,0,-1,1113.12,0,15
48000,-1,9999999,-1,1113.12,1,12
48000,-1,9999999,-1,742.08,0,1
48000,1,10800,1,1113.12,1,38
48000,1,24000,1,371.04,0,59
48000,1,11000,1,742.08,1,59
48000,1,32000,1,2597.28,0,33
48000,1,45900,1,2597.28,0,50
48000,1,7000,1,5194.56,0,18
48000,1,52000,1,3710.4,0,73
48000,1,30000,1,3463.04,0,37
48000,0,250,0,2968.32,0,18
48000,1,20000,1,3339.36,1,49
48000,1,30000,1,1484.16,0,26
48000,1,14000,1,1484.16,0,22
48000,0,14500,0,2597.28,0,40
48000,0,9300,0,2597.28,1,76
48000,1,97100,1,2226.24,0,48
48000,1,32300,1,3339.36,1,50
48000,1,17000,1,3339.36,1,40
48000,-1,9999999,-1,1484.16,1,12
48000,0,16480,0,2597.28,0,81
48000,0,4300,0,2597.28,1,73
48000,0,55000,0,2968.32,1,55
48000,0,18100,0,2597.28,0,86
48000,0,12200,0,2597.28,1,75
48000,1,73560,1,3339.36,0,59
48000,1,4910,1,2968.32,1,57
48000,1,83000,1,3339.36,0,57
48000,0,1000,0,2597.28,1,53
48000,1,75000,1,1855.2,0,45
48000,0,0,0,2226.24,1,48
48000,0,17900,0,2597.28,1,74
48000,0,14680,0,3339.36,0,62
48000,1,32000,1,3710.4,0,29
48000,0,19190,0,3339.36,0,49
48000,0,61000,0,1855.2,1,55
48000,1,29300,1,2226.24,0,33
48000,0,9820,0,2597.28,0,55
48000,0,10600,0,2226.24,0,93
48000,0,16000,0,6431.36,0,33
48000,0,16500,0,1484.16,0,68
48000,0,10400,0,1113.12,1,63
48000,1,16000,1,5194.56,1,34
48000,-1,9999999,-1,2968.32,0,14
48000,-1,9999999,-1,2968.32,0,12
48000,-1,9999999,-1,2597.28,0,11
48000,-1,9999999,-1,2968.32,0,9
48000,1,21690,1,1113.12,1,61
48000,1,23500,1,742.08,0,56
48000,0,12780,0,2226.24,0,86
48000,0,15100,0,1360.48,1,93
48000,1,13190,1,1484.16,0,67
48000,1,20100,1,1113.12,1,59
48000,0,4000,0,1855.2,1,73
48000,-1,0,-1,2226.24,1,15
48000,-1,0,-1,1855.2,0,15
48000,0,9000,0,2226.24,0,41
48000,0,15920,0,1607.84,1,62
48000,0,5000,0,2226.24,1,72
48000,1,22000,1,1113.12,0,42
48000,1,220,1,1236.8,1,40
48000,1,40000,1,1484.16,0,44
48000,1,22000,1,1113.12,1,46
48000,0,0,0,742.08,0,16
48000,0,16800,0,2226.24,0,45
48000,1,1200,1,2968.32,1,45
48000,0,1400,1,2597.28,1,16
48000,-1,160,-1,2968.32,1,15
48000,1,70500,1,742.08,0,48
48000,1,18100,1,742.08,1,45
48000,1,30000,1,742.08,0,44
48000,0,0,0,742.08,1,42
48000,-1,9999999,-1,742.08,0,14
48000,-1,9999999,-1,742.08,0,9
48000,1,19000,1,1484.16,0,44
48000,0,0,0,1484.16,1,44
48000,0,0,0,1484.16,0,16
48000,1,4000,1,1855.2,0,20
48000,1,48000,1,2349.92,0,32
48000,1,10000,1,2226.24,1,27
48000,-1,9999999,-1,2597.28,1,9
48000,-1,9999999,-1,2597.28,0,7
48000,-1,9999999,-1,2226.24,1,1
48000,1,20900,1,3710.4,0,37
48000,1,-7400,1,742.08,0,35
48000,1,4600,1,742.08,1,40
48000,1,41284,1,742.08,0,41
48000,1,18000,1,742.08,1,41
48000,1,8000,1,742.08,0,20
48000,1,3000,1,742.08,0,19
48000,-1,9999999,-1,742.08,0,9
48000,1,35000,1,1855.2,1,59
48000,0,6400,0,2226.24,1,83
48000,1,131200,1,1113.12,1,88
48000,0,30600,0,1484.16,0,52
48000,0,0,0,1113.12,1,52
48000,1,30000,1,1113.12,0,34
48000,0,15000,0,1855.2,1,23
48000,1,60000,1,3339.36,0,43
48000,0,0,0,4081.44,1,42
48000,-1,0,-1,2968.32,0,15
48000,-1,9999999,-1,2968.32,0,13
48000,-1,9999999,-1,2968.32,0,10
48000,0,13300,0,2226.24,0,67
48000,0,0,0,2226.24,1,64
48000,1,354000,1,3710.4,0,36
48000,0,0,0,4081.44,1,35
48000,-1,9999999,-1,4452.48,1,7
48000,-1,9999999,-1,4081.44,0,5
48000,-1,9999999,-1,2968.32,1,2
48000,0,0,0,1113.12,0,58
48000,1,27190,1,2968.32,1,56
48000,0,58800,0,1855.2,1,67
48000,1,21000,1,5936.64,1,34
48000,1,50000,1,3710.4,0,35
48000,0,27600,0,2968.32,0,43
48000,1,28000,1,3339.36,1,44
48000,1,58000,1,3339.36,0,43
48000,0,0,1,2597.28,1,39
48000,0,14000,1,3339.36,0,20
48000,0,0,1,3339.36,0,16
48000,1,25530,1,2226.24,1,56
48000,1,26000,1,2968.32,1,33
48000,0,22800,0,2226.24,0,74
48000,0,37500,0,1855.2,1,76
48000,0,25200,0,4081.44,0,69
48000,0,3400,0,4081.44,1,66
48000,1,18100,1,2968.32,0,36
48000,0,19500,0,2968.32,0,78
48000,1,12000,1,2597.28,0,52
48000,1,15000,1,5565.6,1,21
48000,0,7000,0,5194.56,1,21
48000,1,22000,1,4205.12,0,27
48000,0,0,0,2597.28,1,20
48000,-1,9999999,-1,4081.44,0,0
48000,0,15000,0,2597.28,0,62
48000,0,15000,0,2349.92,1,84
48000,0,590,0,1855.2,1,55
48000,0,6700,0,2968.32,1,77
48000,1,40000,1,1113.12,0,53
48000,1,15000,1,1855.2,1,61
48000,1,28800,1,4081.44,0,45
48000,1,20000,1,2968.32,1,37
48000,-1,9999999,-1,3710.4,1,11
48000,-1,9999999,-1,3710.4,1,8
48000,1,34000,1,2226.24,0,71
48000,1,12000,1,1484.16,1,63
48000,1,56500,1,1855.2,0,52
48000,1,10000,1,1855.2,1,46
48000,0,3000,0,1855.2,1,16
48000,0,6100,1,2968.32,1,22
48000,-1,9999999,-1,4576.16,1,4
48000,1,30000,1,2226.24,0,56
48000,0,0,0,2226.24,1,53
48000,-1,9999999,-1,2226.24,1,11
48000,1,4500,1,1484.16,1,40
48000,0,38700,0,1855.2,0,82
48000,1,3300,1,2226.24,1,40
48000,0,6900,0,2226.24,1,85
48000,0,0,0,1855.2,1,56
48000,1,51100,1,2226.24,0,51
48000,1,38000,1,2226.24,1,47
48000,0,0,0,1113.12,1,32
48000,1,17000,1,1484.16,0,40
48000,1,15500,1,2720.96,0,28
48000,1,12730,1,3339.36,1,49
48000,0,6000,0,1484.16,1,93
48000,0,24700,1,742.08,0,40
48000,1,5200,1,742.08,1,38
48000,0,600,0,742.08,0,16
48000,-1,9999999,-1,371.04,1,12
48000,-1,9999999,-1,371.04,1,11
48000,0,15700,0,1484.16,0,76
48000,0,5900,0,742.08,1,71
48000,1,35700,1,1484.16,0,48
48000,-1,9999999,-1,1113.12,1,12
48000,0,6000,1,1484.16,1,31
48000,1,89000,1,2968.32,0,45
48000,1,4300,1,3339.36,1,47
48000,1,1700,1,2597.28,1,20
48000,1,3200,1,2597.28,0,17
48000,1,11110,1,2226.24,1,56
48000,0,3800,0,2226.24,1,82
48000,1,13500,1,1484.16,1,33
48000,-1,9999999,-1,2226.24,1,12
48000,0,10400,0,742.08,0,57
48000,1,10000,1,371.04,1,47
48000,1,34400,1,1113.12,0,68
48000,0,2400,0,742.08,1,64
48000,1,34000,1,1113.12,0,32
48000,1,26000,1,1113.12,1,28
48000,1,25000,1,1113.12,0,21
48000,0,21600,1,371.04,0,55
48000,-1,9999999,-1,1484.16,0,8
48000,0,10040,0,1113.12,1,41
48000,-1,9999999,-1,1484.16,0,12
48000,1,12840,1,1113.12,0,34
48000,1,22200,1,742.08,1,30
48000,-1,9999999,-1,1113.12,0,1
48000,0,12500,0,1484.16,1,71
48000,0,10400,0,742.08,1,70
48000,0,53700,0,371.04,0,71
48000,0,16770,0,742.08,1,67
48000,1,14300,1,2226.24,1,71
48000,0,6000,1,1855.2,0,33
48000,0,16000,0,742.08,1,62
48000,1,20000,1,742.08,0,42
48000,1,24000,1,1113.12,1,40
48000,1,32010,1,1113.12,0,49
48000,1,20500,1,1113.12,1,45
48000,1,0,1,1855.2,0,56
48000,0,0,0,1855.2,1,54
48000,1,20000,1,2597.28,0,20
48000,0,10800,0,2226.24,1,76
48000,0,4810,0,2226.24,1,60
48000,1,25000,1,1113.12,0,36
48000,1,30000,1,1113.12,1,33
48000,-1,9999999,-1,1113.12,0,13
48000,1,12000,1,1855.2,0,56
48000,0,29200,0,4823.52,0,67
48000,1,27900,1,3092.0,1,56
48000,0,9000,0,2226.24,0,40
48000,0,6400,1,2226.24,1,40
48000,0,2100,0,2226.24,1,17
48000,-1,9999999,-1,2226.24,1,13
48000,-1,9999999,-1,2226.24,1,7
48000,1,47700,1,2597.28,0,57
48000,1,21500,1,2226.24,1,50
48000,-1,9999999,-1,2968.32,1,3
48000,1,7300,1,1731.52,0,33
48000,0,12400,0,2968.32,0,37
48000,0,19000,0,2226.24,0,56
48000,0,32000,0,2968.32,1,61
48000,0,10000,0,2968.32,0,80
48000,0,6800,0,2226.24,1,77
48000,1,82000,1,2968.32,1,48
48000,1,27000,1,2226.24,1,93
48000,1,109000,1,2597.28,0,52
48000,1,30000,1,1607.84,1,48
48000,1,52800,1,2597.28,0,47
48000,1,8500,1,3092.0,1,43
48000,0,0,0,2968.32,0,18
48000,-1,0,-1,1855.2,0,15
48000,-1,9999999,-1,2226.24,1,11
48000,-1,9999999,-1,2226.24,0,6
48000,1,9500,1,3710.4,1,64
48000,1,18500,1,4452.48,1,26
48000,1,21000,1,2968.32,0,31
48000,0,20000,0,3710.4,1,29
48000,-1,9999999,-1,2226.24,0,9
48000,-1,9999999,-1,2226.24,0,5
48000,1,18000,1,2968.32,0,38
48000,0,0,0,2226.24,1,35
48000,-1,0,-1,2597.28,0,15
48000,-1,9999999,-1,2597.28,1,6
48000,0,20000,0,2968.32,1,49
48000,0,1880,0,2597.28,0,45
48000,0,0,0,1855.2,1,30
48000,-1,9999999,-1,1484.16,0,9
48000,1,22000,1,2226.24,1,27
48000,0,2000,0,3710.4,0,29
48000,-1,9999999,-1,1484.16,0,5
48000,-1,9999999,-1,1855.2,1,10
48000,-1,9999999,-1,4823.52,1,2
48000,0,5300,0,4452.48,1,77
48000,1,232060,1,4452.48,0,64
48000,0,0,0,2968.32,1,60
48000,1,8800,1,3710.4,1,54
48000,0,17500,0,1607.84,0,21
48000,0,22000,0,1607.84,0,20
48000,1,35000,1,4081.44,0,63
48000,1,19000,1,3339.36,1,51
48000,0,0,0,2597.28,1,16
48000,0,0,1,2597.28,1,21
48000,-1,9999999,-1,3339.36,1,12
48000,0,5600,0,2226.24,0,59
48000,1,13300,1,2226.24,1,66
48000,1,12200,1,2968.32,1,37
48000,0,700,0,3339.36,0,16
48000,-1,9999999,-1,2226.24,1,14
48000,0,16600,0,4452.48,0,70
48000,1,0,1,2968.32,1,34
48000,-1,9999999,-1,2226.24,0,13
48000,-1,9999999,-1,2226.24,0,11
48000,-1,9999999,-1,2226.24,1,5
48000,0,4200,0,2226.24,0,77
48000,-1,9999999,-1,2226.24,1,12
48000,1,7000,1,2597.28,1,50
48000,1,15400,1,2226.24,0,42
48000,1,11400,1,2968.32,0,67
48000,1,10000,1,2597.28,1,64
48000,0,3900,0,2968.32,0,83
48000,1,0,1,3834.08,0,28
48000,0,6000,0,1855.2,1,78
48000,0,1000,0,2226.24,0,55
48000,0,8000,0,2226.24,0,61
48000,0,2400,1,1855.2,0,28
48000,0,73000,0,2226.24,1,54
48000,0,30700,0,2597.28,0,64
48000,1,29000,1,2226.24,1,59
48000,1,4820,1,4823.52,1,38
48000,-1,9999999,-1,2597.28,1,14
48000,-1,9999999,-1,2597.28,1,10
48000,-1,0,-1,2968.32,1,15
48000,-1,9999999,-1,2597.28,1,3
48000,1,33800,1,2597.28,0,35
48000,1,31000,1,3834.08,0,35
48000,0,135540,1,3339.36,0,62
48000,1,3470,1,2597.28,1,52
48000,0,0,1,2597.28,0,31
48000,1,10700,1,2597.28,1,26
48000,-1,9999999,-1,4452.48,0,3
48000,-1,9999999,-1,4947.2,0,1
48000,1,42130,1,3339.36,0,42
48000,1,22130,1,5936.64,1,43
48000,0,12100,1,1113.12,1,56
48000,0,8600,1,3339.36,0,25
48000,1,9600,1,1484.16,0,26
48000,0,23200,0,2226.24,1,78
48000,1,24000,1,1855.2,1,22
48000,0,28000,0,2226.24,0,23
48000,1,37300,1,1855.2,0,49
48000,0,2000,0,4081.44,1,43
48000,-1,0,-1,3339.36,1,15
48000,-1,9999999,-1,2226.24,1,14
48000,1,4000,1,2226.24,1,24
48000,1,28000,1,3710.4,0,33
48000,-1,9999999,-1,3339.36,1,5
48000,-1,9999999,-1,2968.32,0,0
48000,1,39600,1,2226.24,0,23
48000,0,600,0,3710.4,1,25
48000,-1,9999999,-1,3339.36,1,8
48000,-1,9999999,-1,2597.28,0,2
48000,1,10500,1,1855.2,0,33
48000,0,0,0,1484.16,1,31
48000,-1,9999999,-1,2597.28,1,7
48000,-1,9999999,-1,2226.24,1,5
48000,-1,9999999,-1,2597.28,1,3
48000,1,25000,1,2968.32,1,29
48000,0,0,0,2597.28,0,17
48000,-1,9999999,-1,3092.0,0,6
48000,1,9000,1,3710.4,1,39
48000,0,6400,0,1855.2,1,74
48000,1,55100,1,2968.32,1,56
48000,1,24100,1,4081.44,0,46
48000,1,23000,1,6678.72,1,47
48000,0,1800,1,4081.44,0,20
48000,0,860,0,5565.6,1,17
